acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,target,tempo,time_signature,track_href,type,uri,valence
0.208,https://api.spotify.com/v1/audio-analysis/3ts6xK5GzfMAAriT9AIBmP,0.6,167427,0.808,3ts6xK5GzfMAAriT9AIBmP,0.0,4,0.196,-4.679,1,0.0403,1,172.016,4,https://api.spotify.com/v1/tracks/3ts6xK5GzfMAAriT9AIBmP,audio_features,spotify:track:3ts6xK5GzfMAAriT9AIBmP,0.809
0.0933,https://api.spotify.com/v1/audio-analysis/02pf9lLM8Nb8l4u4ts1GWb,0.673,235600,0.464,02pf9lLM8Nb8l4u4ts1GWb,0.0,10,0.21,-6.864,0,0.201,1,171.043,4,https://api.spotify.com/v1/tracks/02pf9lLM8Nb8l4u4ts1GWb,audio_features,spotify:track:02pf9lLM8Nb8l4u4ts1GWb,0.762
0.00413,https://api.spotify.com/v1/audio-analysis/0OI7AFifLSoGzpb8bdBLLV,0.653,202805,0.718,0OI7AFifLSoGzpb8bdBLLV,0.0,3,0.0537,-5.232,0,0.213,1,82.034,4,https://api.spotify.com/v1/tracks/0OI7AFifLSoGzpb8bdBLLV,audio_features,spotify:track:0OI7AFifLSoGzpb8bdBLLV,0.216
0.000821,https://api.spotify.com/v1/audio-analysis/3xgK660fsZH7ZDcOMfIdfB,0.389,189707,0.748,3xgK660fsZH7ZDcOMfIdfB,0.00058,2,0.358,-4.461,1,0.0805,1,78.056,4,https://api.spotify.com/v1/tracks/3xgK660fsZH7ZDcOMfIdfB,audio_features,spotify:track:3xgK660fsZH7ZDcOMfIdfB,0.216
0.0014,https://api.spotify.com/v1/audio-analysis/5KrEN8aGZnvS2UU6molPFs,0.587,223147,0.542,5KrEN8aGZnvS2UU6molPFs,0.0,5,0.0906,-7.876,1,0.034,1,89.991,4,https://api.spotify.com/v1/tracks/5KrEN8aGZnvS2UU6molPFs,audio_features,spotify:track:5KrEN8aGZnvS2UU6molPFs,0.371
0.0788,https://api.spotify.com/v1/audio-analysis/5fK0Q3j2iUcQtiRDXlPW0K,0.572,211818,0.691,5fK0Q3j2iUcQtiRDXlPW0K,0.000132,8,0.0619,-4.783,0,0.123,1,92.082,4,https://api.spotify.com/v1/tracks/5fK0Q3j2iUcQtiRDXlPW0K,audio_features,spotify:track:5fK0Q3j2iUcQtiRDXlPW0K,0.318
0.0156,https://api.spotify.com/v1/audio-analysis/7IWTIkiWGWNQyYfOLdMrGD,0.594,200322,0.722,7IWTIkiWGWNQyYfOLdMrGD,0.0,4,0.0667,-5.751,0,0.0398,1,127.877,4,https://api.spotify.com/v1/tracks/7IWTIkiWGWNQyYfOLdMrGD,audio_features,spotify:track:7IWTIkiWGWNQyYfOLdMrGD,0.407
0.435,https://api.spotify.com/v1/audio-analysis/0OlnLZY4cmQzT6ZGttvWBM,0.526,183637,0.52,0OlnLZY4cmQzT6ZGttvWBM,0.0,6,0.197,-7.985,0,0.0569,1,149.119,4,https://api.spotify.com/v1/tracks/0OlnLZY4cmQzT6ZGttvWBM,audio_features,spotify:track:0OlnLZY4cmQzT6ZGttvWBM,0.13
0.0115,https://api.spotify.com/v1/audio-analysis/6MowG7MRVgPfGlCMsXKMJ2,0.438,252440,0.805,6MowG7MRVgPfGlCMsXKMJ2,0.000667,5,0.133,-4.284,0,0.0728,1,150.174,4,https://api.spotify.com/v1/tracks/6MowG7MRVgPfGlCMsXKMJ2,audio_features,spotify:track:6MowG7MRVgPfGlCMsXKMJ2,0.31
0.035,https://api.spotify.com/v1/audio-analysis/7K0lR5Ngf5jkOWt1g6ut6l,0.543,193067,0.88,7K0lR5Ngf5jkOWt1g6ut6l,0.000227,3,0.304,-4.204,0,0.0365,1,144.057,4,https://api.spotify.com/v1/tracks/7K0lR5Ngf5jkOWt1g6ut6l,audio_features,spotify:track:7K0lR5Ngf5jkOWt1g6ut6l,0.483
0.193,https://api.spotify.com/v1/audio-analysis/1rqqCSm0Qe4I9rUvWncaom,0.579,190947,0.904,1rqqCSm0Qe4I9rUvWncaom,0.0,5,0.064,-2.729,1,0.0618,1,82.014,4,https://api.spotify.com/v1/tracks/1rqqCSm0Qe4I9rUvWncaom,audio_features,spotify:track:1rqqCSm0Qe4I9rUvWncaom,0.681
0.297,https://api.spotify.com/v1/audio-analysis/5p7ujcrUXASCNwRaWNHR1C,0.752,201661,0.488,5p7ujcrUXASCNwRaWNHR1C,9.11e-06,6,0.0936,-7.05,1,0.0705,1,136.041,4,https://api.spotify.com/v1/tracks/5p7ujcrUXASCNwRaWNHR1C,audio_features,spotify:track:5p7ujcrUXASCNwRaWNHR1C,0.533
2.86e-05,https://api.spotify.com/v1/audio-analysis/5ghIJDpPoe3CfHMGu71E6T,0.516,301920,0.906,5ghIJDpPoe3CfHMGu71E6T,0.000101,1,0.105,-4.525,1,0.0658,1,116.775,4,https://api.spotify.com/v1/tracks/5ghIJDpPoe3CfHMGu71E6T,audio_features,spotify:track:5ghIJDpPoe3CfHMGu71E6T,0.728
0.185,https://api.spotify.com/v1/audio-analysis/5xvagygk66wKzm6ecuUp14,0.621,224133,0.831,5xvagygk66wKzm6ecuUp14,0.000925,6,0.102,-3.793,0,0.038,1,125.946,4,https://api.spotify.com/v1/tracks/5xvagygk66wKzm6ecuUp14,audio_features,spotify:track:5xvagygk66wKzm6ecuUp14,0.527
0.109,https://api.spotify.com/v1/audio-analysis/23L5CiUhw2jV1OIMwthR3S,0.501,195707,0.519,23L5CiUhw2jV1OIMwthR3S,0.0,4,0.454,-5.88,0,0.0409,1,133.99,4,https://api.spotify.com/v1/tracks/23L5CiUhw2jV1OIMwthR3S,audio_features,spotify:track:23L5CiUhw2jV1OIMwthR3S,0.168
0.181,https://api.spotify.com/v1/audio-analysis/18oGgOeVdawfYCWndM3Tl6,0.713,170297,0.592,18oGgOeVdawfYCWndM3Tl6,0.0,4,0.338,-4.621,0,0.0272,1,106.013,4,https://api.spotify.com/v1/tracks/18oGgOeVdawfYCWndM3Tl6,audio_features,spotify:track:18oGgOeVdawfYCWndM3Tl6,0.619
0.581,https://api.spotify.com/v1/audio-analysis/6pDV2eXUwq1PP9SCwqOivp,0.613,244465,0.438,6pDV2eXUwq1PP9SCwqOivp,0.0145,1,0.308,-11.879,1,0.0371,1,131.018,4,https://api.spotify.com/v1/tracks/6pDV2eXUwq1PP9SCwqOivp,audio_features,spotify:track:6pDV2eXUwq1PP9SCwqOivp,0.217
0.0329,https://api.spotify.com/v1/audio-analysis/48Kb9uoqEL9G1gIePMUwSw,0.578,217320,0.647,48Kb9uoqEL9G1gIePMUwSw,0.0,2,0.298,-4.708,0,0.0372,1,151.116,4,https://api.spotify.com/v1/tracks/48Kb9uoqEL9G1gIePMUwSw,audio_features,spotify:track:48Kb9uoqEL9G1gIePMUwSw,0.271
0.00254,https://api.spotify.com/v1/audio-analysis/6HayhkHnKvOsXACqhAXym9,0.691,183533,0.728,6HayhkHnKvOsXACqhAXym9,8.34e-06,2,0.195,-5.88,1,0.0383,1,102.003,4,https://api.spotify.com/v1/tracks/6HayhkHnKvOsXACqhAXym9,audio_features,spotify:track:6HayhkHnKvOsXACqhAXym9,0.368
0.0101,https://api.spotify.com/v1/audio-analysis/1tjFq1ztsKWfEvQiniuCZS,0.505,198280,0.837,1tjFq1ztsKWfEvQiniuCZS,0.0,0,0.132,-4.409,0,0.0356,1,160.034,4,https://api.spotify.com/v1/tracks/1tjFq1ztsKWfEvQiniuCZS,audio_features,spotify:track:1tjFq1ztsKWfEvQiniuCZS,0.46
0.74,https://api.spotify.com/v1/audio-analysis/4NzMOnvSJVNKF7nw5NkXIP,0.905,193143,0.389,4NzMOnvSJVNKF7nw5NkXIP,0.162,8,0.106,-14.505,1,0.332,1,120.046,4,https://api.spotify.com/v1/tracks/4NzMOnvSJVNKF7nw5NkXIP,audio_features,spotify:track:4NzMOnvSJVNKF7nw5NkXIP,0.196
0.625,https://api.spotify.com/v1/audio-analysis/6H98N10OCmld8m5XyyulO3,0.693,202482,0.549,6H98N10OCmld8m5XyyulO3,0.0,6,0.122,-8.964,0,0.418,1,82.152,4,https://api.spotify.com/v1/tracks/6H98N10OCmld8m5XyyulO3,audio_features,spotify:track:6H98N10OCmld8m5XyyulO3,0.645
0.0311,https://api.spotify.com/v1/audio-analysis/0SfG57HqtBNqKN9O27fo1s,0.822,129778,0.484,0SfG57HqtBNqKN9O27fo1s,6.22e-06,1,0.31,-7.166,1,0.0865,1,150.061,4,https://api.spotify.com/v1/tracks/0SfG57HqtBNqKN9O27fo1s,audio_features,spotify:track:0SfG57HqtBNqKN9O27fo1s,0.0934
0.0658,https://api.spotify.com/v1/audio-analysis/6HoXpEnhzeDpz7gYgGaYF0,0.407,197333,0.722,6HoXpEnhzeDpz7gYgGaYF0,0.0,6,0.115,-5.44,1,0.094,1,88.017,4,https://api.spotify.com/v1/tracks/6HoXpEnhzeDpz7gYgGaYF0,audio_features,spotify:track:6HoXpEnhzeDpz7gYgGaYF0,0.392
0.0267,https://api.spotify.com/v1/audio-analysis/5zTJ8EzEdnyM0iatUvkCaf,0.608,223629,0.761,5zTJ8EzEdnyM0iatUvkCaf,0.0399,0,0.128,-5.768,0,0.118,1,74.997,4,https://api.spotify.com/v1/tracks/5zTJ8EzEdnyM0iatUvkCaf,audio_features,spotify:track:5zTJ8EzEdnyM0iatUvkCaf,0.069
0.0999,https://api.spotify.com/v1/audio-analysis/29XUgoG8R77X7NmtR6BCqi,0.425,182903,0.971,29XUgoG8R77X7NmtR6BCqi,0.15,10,0.164,-2.327,0,0.0485,1,123.966,4,https://api.spotify.com/v1/tracks/29XUgoG8R77X7NmtR6BCqi,audio_features,spotify:track:29XUgoG8R77X7NmtR6BCqi,0.696
0.586,https://api.spotify.com/v1/audio-analysis/6XBxfyXGkOBfCIqSC8roGy,0.763,224813,0.668,6XBxfyXGkOBfCIqSC8roGy,0.000385,2,0.171,-5.854,0,0.0489,1,104.981,4,https://api.spotify.com/v1/tracks/6XBxfyXGkOBfCIqSC8roGy,audio_features,spotify:track:6XBxfyXGkOBfCIqSC8roGy,0.795
0.182,https://api.spotify.com/v1/audio-analysis/1wtrJ0dcTjqP8PMRTczdSi,0.491,185357,0.586,1wtrJ0dcTjqP8PMRTczdSi,2.95e-06,8,0.196,-7.413,1,0.041,1,140.112,4,https://api.spotify.com/v1/tracks/1wtrJ0dcTjqP8PMRTczdSi,audio_features,spotify:track:1wtrJ0dcTjqP8PMRTczdSi,0.201
0.512,https://api.spotify.com/v1/audio-analysis/2iXBZ32Fz5VDCLeE0JIdX5,0.584,234173,0.7,2iXBZ32Fz5VDCLeE0JIdX5,2.43e-05,6,0.13,-4.251,1,0.0506,1,163.953,4,https://api.spotify.com/v1/tracks/2iXBZ32Fz5VDCLeE0JIdX5,audio_features,spotify:track:2iXBZ32Fz5VDCLeE0JIdX5,0.549
0.883,https://api.spotify.com/v1/audio-analysis/5ihS6UUlyQAfmp48eSkxuQ,0.414,199493,0.161,5ihS6UUlyQAfmp48eSkxuQ,0.000223,7,0.117,-22.32,0,0.0318,1,159.375,4,https://api.spotify.com/v1/tracks/5ihS6UUlyQAfmp48eSkxuQ,audio_features,spotify:track:5ihS6UUlyQAfmp48eSkxuQ,0.423
0.00483,https://api.spotify.com/v1/audio-analysis/6CUBgX8bXC5YQCkdgRHqyg,0.745,212027,0.595,6CUBgX8bXC5YQCkdgRHqyg,1.13e-05,8,0.125,-6.35,1,0.0486,1,110.966,3,https://api.spotify.com/v1/tracks/6CUBgX8bXC5YQCkdgRHqyg,audio_features,spotify:track:6CUBgX8bXC5YQCkdgRHqyg,0.169
0.105,https://api.spotify.com/v1/audio-analysis/1lAgtcp1KQRQS10m2yCgvm,0.511,188721,0.491,1lAgtcp1KQRQS10m2yCgvm,0.0,11,0.114,-8.322,1,0.207,1,103.961,4,https://api.spotify.com/v1/tracks/1lAgtcp1KQRQS10m2yCgvm,audio_features,spotify:track:1lAgtcp1KQRQS10m2yCgvm,0.711
0.45,https://api.spotify.com/v1/audio-analysis/3FDrI0FLKzrYQiWxPhqV2W,0.754,272667,0.762,3FDrI0FLKzrYQiWxPhqV2W,6.67e-05,6,0.224,-4.486,0,0.0849,1,92.002,4,https://api.spotify.com/v1/tracks/3FDrI0FLKzrYQiWxPhqV2W,audio_features,spotify:track:3FDrI0FLKzrYQiWxPhqV2W,0.673
0.498,https://api.spotify.com/v1/audio-analysis/6gpcs5eMhJwax4mIfKDYQk,0.736,230813,0.795,6gpcs5eMhJwax4mIfKDYQk,1.21e-06,1,0.254,-3.299,0,0.0545,1,104.066,4,https://api.spotify.com/v1/tracks/6gpcs5eMhJwax4mIfKDYQk,audio_features,spotify:track:6gpcs5eMhJwax4mIfKDYQk,0.511
0.057,https://api.spotify.com/v1/audio-analysis/3UNOO9eI1IrSy8uur81jxP,0.37,333903,0.553,3UNOO9eI1IrSy8uur81jxP,1.84e-06,3,0.0917,-6.112,0,0.0294,1,110.657,4,https://api.spotify.com/v1/tracks/3UNOO9eI1IrSy8uur81jxP,audio_features,spotify:track:3UNOO9eI1IrSy8uur81jxP,0.114
0.000707,https://api.spotify.com/v1/audio-analysis/0s019O8KwLXkPSSV609qEE,0.365,248587,0.751,0s019O8KwLXkPSSV609qEE,0.0,2,0.318,-5.429,1,0.304,1,79.119,4,https://api.spotify.com/v1/tracks/0s019O8KwLXkPSSV609qEE,audio_features,spotify:track:0s019O8KwLXkPSSV609qEE,0.604
0.0244,https://api.spotify.com/v1/audio-analysis/5iNRPN7oYQvdB9AmeSW6d3,0.746,222093,0.873,5iNRPN7oYQvdB9AmeSW6d3,0.0,7,0.354,-3.803,1,0.128,1,148.075,4,https://api.spotify.com/v1/tracks/5iNRPN7oYQvdB9AmeSW6d3,audio_features,spotify:track:5iNRPN7oYQvdB9AmeSW6d3,0.817
0.0354,https://api.spotify.com/v1/audio-analysis/4q6dqyGM25sKFU8nYAGRe4,0.711,217800,0.508,4q6dqyGM25sKFU8nYAGRe4,0.0,7,0.141,-7.299,1,0.0494,1,98.098,4,https://api.spotify.com/v1/tracks/4q6dqyGM25sKFU8nYAGRe4,audio_features,spotify:track:4q6dqyGM25sKFU8nYAGRe4,0.665
0.0369,https://api.spotify.com/v1/audio-analysis/0x3TibRgnSqzkcwrqBd4iX,0.7,228453,0.598,0x3TibRgnSqzkcwrqBd4iX,0.0,2,0.111,-7.783,1,0.114,1,160.041,4,https://api.spotify.com/v1/tracks/0x3TibRgnSqzkcwrqBd4iX,audio_features,spotify:track:0x3TibRgnSqzkcwrqBd4iX,0.594
0.181,https://api.spotify.com/v1/audio-analysis/3kZoay4ANo86ehb6s4RwS9,0.788,302000,0.808,3kZoay4ANo86ehb6s4RwS9,0.0,8,0.517,-4.77,0,0.101,1,143.04,4,https://api.spotify.com/v1/tracks/3kZoay4ANo86ehb6s4RwS9,audio_features,spotify:track:3kZoay4ANo86ehb6s4RwS9,0.844
0.332,https://api.spotify.com/v1/audio-analysis/6jEZLz3YpnEBRpVkv35AmP,0.857,192600,0.801,6jEZLz3YpnEBRpVkv35AmP,1.2e-06,0,0.0789,-6.499,1,0.0618,1,96.009,4,https://api.spotify.com/v1/tracks/6jEZLz3YpnEBRpVkv35AmP,audio_features,spotify:track:6jEZLz3YpnEBRpVkv35AmP,0.753
0.0266,https://api.spotify.com/v1/audio-analysis/6St9lR6dhV2tpCNVz7qfrS,0.762,199027,0.748,6St9lR6dhV2tpCNVz7qfrS,0.0,0,0.348,-4.15,0,0.033,1,110.009,4,https://api.spotify.com/v1/tracks/6St9lR6dhV2tpCNVz7qfrS,audio_features,spotify:track:6St9lR6dhV2tpCNVz7qfrS,0.851
0.0305,https://api.spotify.com/v1/audio-analysis/2mpFm3f7QmdsVtSAIICEB7,0.609,208533,0.588,2mpFm3f7QmdsVtSAIICEB7,0.000142,7,0.369,-7.992,1,0.481,1,128.763,5,https://api.spotify.com/v1/tracks/2mpFm3f7QmdsVtSAIICEB7,audio_features,spotify:track:2mpFm3f7QmdsVtSAIICEB7,0.797
0.0219,https://api.spotify.com/v1/audio-analysis/2PkeVPcL32LA96cK5ySC3c,0.895,250067,0.795,2PkeVPcL32LA96cK5ySC3c,0.0,2,0.0403,-4.693,1,0.0977,1,105.004,4,https://api.spotify.com/v1/tracks/2PkeVPcL32LA96cK5ySC3c,audio_features,spotify:track:2PkeVPcL32LA96cK5ySC3c,0.574
0.00971,https://api.spotify.com/v1/audio-analysis/7w9bgPAmPTtrkt2v16QWvQ,0.701,326467,0.728,7w9bgPAmPTtrkt2v16QWvQ,0.00115,2,0.361,-4.554,1,0.255,1,171.388,4,https://api.spotify.com/v1/tracks/7w9bgPAmPTtrkt2v16QWvQ,audio_features,spotify:track:7w9bgPAmPTtrkt2v16QWvQ,0.0591
0.0504,https://api.spotify.com/v1/audio-analysis/4cKGldbhGJniI8BrB3K6tb,0.637,257067,0.759,4cKGldbhGJniI8BrB3K6tb,0.0,3,0.0642,-6.389,0,0.0305,1,93.898,4,https://api.spotify.com/v1/tracks/4cKGldbhGJniI8BrB3K6tb,audio_features,spotify:track:4cKGldbhGJniI8BrB3K6tb,0.741
0.00543,https://api.spotify.com/v1/audio-analysis/4pmc2AxSEq6g7hPVlJCPyP,0.771,230200,0.685,4pmc2AxSEq6g7hPVlJCPyP,0.00157,1,0.0537,-4.639,1,0.0567,1,88.997,4,https://api.spotify.com/v1/tracks/4pmc2AxSEq6g7hPVlJCPyP,audio_features,spotify:track:4pmc2AxSEq6g7hPVlJCPyP,0.683
0.0408,https://api.spotify.com/v1/audio-analysis/4r8lRYnoOGdEi6YyI5OC1o,0.614,200560,0.928,4r8lRYnoOGdEi6YyI5OC1o,0.00104,8,0.0845,-4.806,0,0.0516,1,172.656,4,https://api.spotify.com/v1/tracks/4r8lRYnoOGdEi6YyI5OC1o,audio_features,spotify:track:4r8lRYnoOGdEi6YyI5OC1o,0.879
0.0459,https://api.spotify.com/v1/audio-analysis/35zGjsxI020C2NPKp2fzS7,0.644,191040,0.874,35zGjsxI020C2NPKp2fzS7,2.24e-06,0,0.0584,-4.666,0,0.0801,1,165.09,4,https://api.spotify.com/v1/tracks/35zGjsxI020C2NPKp2fzS7,audio_features,spotify:track:35zGjsxI020C2NPKp2fzS7,0.882
0.00197,https://api.spotify.com/v1/audio-analysis/5L4kmSZOSjaoUEzrFqQadT,0.468,267307,0.955,5L4kmSZOSjaoUEzrFqQadT,0.0,1,0.284,-4.909,0,0.0857,1,169.928,4,https://api.spotify.com/v1/tracks/5L4kmSZOSjaoUEzrFqQadT,audio_features,spotify:track:5L4kmSZOSjaoUEzrFqQadT,0.571
0.326,https://api.spotify.com/v1/audio-analysis/2Cdvbe2G4hZsnhNMKyGrie,0.535,175173,0.716,2Cdvbe2G4hZsnhNMKyGrie,0.0,4,0.659,-5.025,1,0.0431,1,94.379,4,https://api.spotify.com/v1/tracks/2Cdvbe2G4hZsnhNMKyGrie,audio_features,spotify:track:2Cdvbe2G4hZsnhNMKyGrie,0.901
0.241,https://api.spotify.com/v1/audio-analysis/34x6hEJgGAOQvmlMql5Ige,0.544,215133,0.897,34x6hEJgGAOQvmlMql5Ige,0.0,3,0.13,-6.056,0,0.0471,1,157.17,4,https://api.spotify.com/v1/tracks/34x6hEJgGAOQvmlMql5Ige,audio_features,spotify:track:34x6hEJgGAOQvmlMql5Ige,0.647
0.0678,https://api.spotify.com/v1/audio-analysis/5VVwwfK6Cp9IydkhKfJUEq,0.54,222707,0.96,5VVwwfK6Cp9IydkhKfJUEq,2.34e-06,0,0.342,-2.971,0,0.0521,1,122.761,4,https://api.spotify.com/v1/tracks/5VVwwfK6Cp9IydkhKfJUEq,audio_features,spotify:track:5VVwwfK6Cp9IydkhKfJUEq,0.802
0.00201,https://api.spotify.com/v1/audio-analysis/310epXrlbXmfGcD1qSdgVV,0.397,278827,0.861,310epXrlbXmfGcD1qSdgVV,2.49e-05,4,0.35,-12.156,1,0.0569,1,121.856,4,https://api.spotify.com/v1/tracks/310epXrlbXmfGcD1qSdgVV,audio_features,spotify:track:310epXrlbXmfGcD1qSdgVV,0.512
0.0191,https://api.spotify.com/v1/audio-analysis/17arUdDWEinOOVrrVUkEM7,0.482,236107,0.835,17arUdDWEinOOVrrVUkEM7,0.0143,6,0.162,-7.68,0,0.0539,1,96.444,4,https://api.spotify.com/v1/tracks/17arUdDWEinOOVrrVUkEM7,audio_features,spotify:track:17arUdDWEinOOVrrVUkEM7,0.776
0.000738,https://api.spotify.com/v1/audio-analysis/5HbCnVLXRyZVxnreOPgJCK,0.56,216600,0.959,5HbCnVLXRyZVxnreOPgJCK,0.000206,7,0.209,-2.433,1,0.102,1,163.983,4,https://api.spotify.com/v1/tracks/5HbCnVLXRyZVxnreOPgJCK,audio_features,spotify:track:5HbCnVLXRyZVxnreOPgJCK,0.67
0.271,https://api.spotify.com/v1/audio-analysis/0ZUo4YjG4saFnEJhdWp9Bt,0.519,199947,0.749,0ZUo4YjG4saFnEJhdWp9Bt,0.0,6,0.119,-3.318,0,0.0405,1,147.905,4,https://api.spotify.com/v1/tracks/0ZUo4YjG4saFnEJhdWp9Bt,audio_features,spotify:track:0ZUo4YjG4saFnEJhdWp9Bt,0.29
0.0295,https://api.spotify.com/v1/audio-analysis/3cHyrEgdyYRjgJKSOiOtcS,0.581,204160,0.963,3cHyrEgdyYRjgJKSOiOtcS,0.0,11,0.139,-4.087,1,0.0981,1,129.992,4,https://api.spotify.com/v1/tracks/3cHyrEgdyYRjgJKSOiOtcS,audio_features,spotify:track:3cHyrEgdyYRjgJKSOiOtcS,0.788
0.575,https://api.spotify.com/v1/audio-analysis/7Lf7oSEVdzZqTA0kEDSlS5,0.624,288333,0.653,7Lf7oSEVdzZqTA0kEDSlS5,0.0,8,0.104,-6.582,0,0.176,1,73.884,4,https://api.spotify.com/v1/tracks/7Lf7oSEVdzZqTA0kEDSlS5,audio_features,spotify:track:7Lf7oSEVdzZqTA0kEDSlS5,0.565
0.00498,https://api.spotify.com/v1/audio-analysis/6mnjcTmK8TewHfyOp3fC9C,0.711,211920,0.7,6mnjcTmK8TewHfyOp3fC9C,0.000125,1,0.215,-4.805,0,0.046,1,128.001,4,https://api.spotify.com/v1/tracks/6mnjcTmK8TewHfyOp3fC9C,audio_features,spotify:track:6mnjcTmK8TewHfyOp3fC9C,0.801
0.0533,https://api.spotify.com/v1/audio-analysis/5sN8MGWR2pu2Rn3oAOPYXt,0.524,254040,0.904,5sN8MGWR2pu2Rn3oAOPYXt,0.0,8,0.776,-2.071,1,0.398,1,161.188,4,https://api.spotify.com/v1/tracks/5sN8MGWR2pu2Rn3oAOPYXt,audio_features,spotify:track:5sN8MGWR2pu2Rn3oAOPYXt,0.655
0.3,https://api.spotify.com/v1/audio-analysis/6naxalmIoLFWR0siv8dnQQ,0.751,211160,0.834,6naxalmIoLFWR0siv8dnQQ,1.77e-05,1,0.355,-5.444,0,0.0437,1,95.053,4,https://api.spotify.com/v1/tracks/6naxalmIoLFWR0siv8dnQQ,audio_features,spotify:track:6naxalmIoLFWR0siv8dnQQ,0.894
0.0746,https://api.spotify.com/v1/audio-analysis/5OMwQFBcte0aWFJFqrr5oj,0.755,199693,0.832,5OMwQFBcte0aWFJFqrr5oj,1.27e-06,2,0.291,-2.741,0,0.116,1,120.032,4,https://api.spotify.com/v1/tracks/5OMwQFBcte0aWFJFqrr5oj,audio_features,spotify:track:5OMwQFBcte0aWFJFqrr5oj,0.735
0.0439,https://api.spotify.com/v1/audio-analysis/7EKTo6rVJ3XSS7QTd6ep2j,0.764,223933,0.694,7EKTo6rVJ3XSS7QTd6ep2j,3.67e-06,11,0.18,-5.745,0,0.189,1,146.075,4,https://api.spotify.com/v1/tracks/7EKTo6rVJ3XSS7QTd6ep2j,audio_features,spotify:track:7EKTo6rVJ3XSS7QTd6ep2j,0.581
0.00872,https://api.spotify.com/v1/audio-analysis/28yU9kjRYIU68AjYF3yWFp,0.863,223485,0.475,28yU9kjRYIU68AjYF3yWFp,0.116,9,0.122,-7.195,0,0.0488,1,124.964,4,https://api.spotify.com/v1/tracks/28yU9kjRYIU68AjYF3yWFp,audio_features,spotify:track:28yU9kjRYIU68AjYF3yWFp,0.596
0.000591,https://api.spotify.com/v1/audio-analysis/6i24LdtpurY1OPvRVjNsSH,0.622,236280,0.762,6i24LdtpurY1OPvRVjNsSH,0.0,7,0.072,-4.58,1,0.0376,1,112.028,4,https://api.spotify.com/v1/tracks/6i24LdtpurY1OPvRVjNsSH,audio_features,spotify:track:6i24LdtpurY1OPvRVjNsSH,0.514
0.676,https://api.spotify.com/v1/audio-analysis/2rxQMGVafnNaRaXlRMWPde,0.552,193200,0.402,2rxQMGVafnNaRaXlRMWPde,0.0,11,0.0928,-7.431,1,0.0262,1,103.313,4,https://api.spotify.com/v1/tracks/2rxQMGVafnNaRaXlRMWPde,audio_features,spotify:track:2rxQMGVafnNaRaXlRMWPde,0.382
0.0227,https://api.spotify.com/v1/audio-analysis/7JK0nPw98vJmgEElMUfg5v,0.598,174255,0.893,7JK0nPw98vJmgEElMUfg5v,0.0,10,0.352,-3.136,1,0.0497,1,100.031,4,https://api.spotify.com/v1/tracks/7JK0nPw98vJmgEElMUfg5v,audio_features,spotify:track:7JK0nPw98vJmgEElMUfg5v,0.667
0.00719,https://api.spotify.com/v1/audio-analysis/2BgunkkepMPFpArQj1Dx5s,0.564,160991,0.904,2BgunkkepMPFpArQj1Dx5s,0.0,7,0.528,-3.808,1,0.0582,1,124.102,4,https://api.spotify.com/v1/tracks/2BgunkkepMPFpArQj1Dx5s,audio_features,spotify:track:2BgunkkepMPFpArQj1Dx5s,0.637
0.0244,https://api.spotify.com/v1/audio-analysis/045SnNDjOfOLKM5OxARH4g,0.553,206573,0.747,045SnNDjOfOLKM5OxARH4g,0.0,9,0.363,-5.905,1,0.0292,1,73.033,4,https://api.spotify.com/v1/tracks/045SnNDjOfOLKM5OxARH4g,audio_features,spotify:track:045SnNDjOfOLKM5OxARH4g,0.711
0.189,https://api.spotify.com/v1/audio-analysis/5Zx1zVpDJsNgyY3HvNfsfC,0.557,171493,0.807,5Zx1zVpDJsNgyY3HvNfsfC,0.0,7,0.234,-5.428,1,0.0825,1,81.045,4,https://api.spotify.com/v1/tracks/5Zx1zVpDJsNgyY3HvNfsfC,audio_features,spotify:track:5Zx1zVpDJsNgyY3HvNfsfC,0.578
